PENTAD,PENTAD ID,POINT SITE FARM,BioGaps Track No,Track Date ,Track time,Observer,Family,Genus,SPECIES,NO_SPEC,DETERMINED,Country,Prov,Distr,Locality,QDS,LAT1,LONG1,LATDEC1,LONDEC1,LAT2,LONG2,LATDEC2,LONDEC2,ALT,DD1,MM1,YYYY1,DD2,MM2,YYYY2,Collectors,MAIN VEGETATION TYPE,BIOREGION,GENERAL HABITAT,COLLECTION METHOD,WEATHER AT NIGHT,SPECIMEN DATA
3105_2400,4893,Mesfontein and Elandsfontein,2017-12-12 22:23:09 LP,2017/12/12, 22:23:09,LP,Scorpionidae,Opistophthalmus,austerus,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,"Farm Mesfontein on Messfountain 29, 10 km NNE of intersection with R388 (Richmond–De Aar)",3124AA,31°08.433'S,24°02.788'E,-31.140548,24.04648,,,,,ca. 1470 m,12,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on successive rocky ridges (sandstone, dolerite and granite), small bushes with moderate grass layer on sandy-loam","day, rock-rolling; night, UV light detection","cold, almost still (very light breeze), moonless night","specimens uncommon in scrapes under stones during daytime, few doorkeeping at burrow entrances under stones with UV light detection"
3105_2400,4893,Mesfontein and Elandsfontein,2017-12-12 22:29:27 RC,2017/12/12, 22:29:27,RC,Scorpionidae,Opistophthalmus,austerus,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,"Farm Mesfontein on Messfountain 29, 10 km NNE of intersection with R388 (Richmond–De Aar)",3124AA,31°08.433'S,24°02.788'E,-31.140548,24.04648,,,,,ca. 1470 m,12,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on successive rocky ridges (sandstone, dolerite and granite), small bushes with moderate grass layer on sandy-loam","day, rock-rolling; night, UV light detection","cold, almost still (very light breeze), moonless night","specimens uncommon in scrapes under stones during daytime, few doorkeeping at burrow entrances under stones with UV light detection"
3105_2400,4893,Mesfontein and Elandsfontein,,,,,Buthidae,Uroplectes,gracilior,2,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,"Farm Mesfontein on Messfountain 29, 10 km NNE of intersection with R388 (Richmond–De Aar)",3124AA,31°08.433'S,24°02.788'E,-31.140548,24.04648,,,,,ca. 1470 m,12,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on successive rocky ridges (sandstone, dolerite and granite), small bushes with moderate grass layer on sandy-loam","night, UV light detection","cold, almost still (very light breeze), moonless night",specimens sitting on bushes
3105_2400,4893,,,,,,Scorpionidae,Opistophthalmus,austerus,2,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,"Farm Knoffelfontein on Messfountain 29, 10 km NNE of intersection with R388 (Richmond–De Aar)",3124AA,31°10.881'S,24°02.429'E,-31.16691139,24.0334525,,,,,1494 m,12,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on low granite ridge with scattered Euclea bushes and moderate grass layer on coarse, reddish-brown granitic sandy-loam","day, rock-rolling",,specimens in scrapes under stones
3055_2540,5221,Ezelfontein,2017-12-14 19:41:38 RC,2017/12/14, 19:41:38,RC,Buthidae,Parabuthus,planicauda,2,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","common in scrapes under sandstones during daytime, uncommon, sitting on ground with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 19:41:38 RC,2017/12/14, 19:41:38,RC,Hormuridae,Hadogenes,trichiurus,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","uncommon in rock crevices (sandstone) in daytime, or in rock crevices or under flat rocks on bedrock with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 19:41:38 RC,2017/12/14, 19:41:38,RC,Scorpionidae,Opistophthalmus,austeroides,3,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","specimens fairly common in shallow burrows or scrapes under stones, both in sandstone and dolerite areas in daytime, several spotted doorkeeping at burrow entrances at base of stones with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 19:41:59 LP,2017/12/14, 19:41:59,LP,Buthidae,Parabuthus,planicauda,7,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","common in scrapes under sandstones during daytime, uncommon, sitting on ground with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 19:41:59 LP,2017/12/14, 19:41:59,LP,Buthidae,Uroplectes,triangulifer,4,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","uncommon, under stones during daytime, uncommon, sitting on ground/bushes with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 19:41:59 LP,2017/12/14, 19:41:59,LP,Hormuridae,Hadogenes,trichiurus,2,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","uncommon in rock crevices (sandstone) in daytime, or in rock crevices or under flat rocks on bedrock with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 19:41:59 LP,2017/12/14, 19:41:59,LP,Scorpionidae,Opistophthalmus,austeroides,12,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","specimens fairly common in shallow burrows or scrapes under stones, both in sandstone and dolerite areas in daytime, several spotted doorkeeping at burrow entrances at base of stones with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-14 23:36:07 RC,2017/12/14, 23:36:07,RC,Buthidae,Parabuthus,planicauda,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","common in scrapes under sandstones during daytime, uncommon, sitting on ground with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-15 00:00:40 LP,2017/12/15, 00:00:40,LP,Buthidae,Parabuthus,planicauda,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","common in scrapes under sandstones during daytime, uncommon, sitting on ground with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-15 00:00:40 LP,2017/12/15, 00:00:40,LP,Buthidae,Uroplectes,triangulifer,3,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","uncommon, under stones during daytime, uncommon, sitting on ground/bushes with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-15 00:00:40 LP,2017/12/15, 00:00:40,LP,Hormuridae,Hadogenes,trichiurus,4,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","uncommon in rock crevices (sandstone) in daytime, or in rock crevices or under flat rocks on bedrock with UV light detection"
3055_2540,5221,Ezelfontein,2017-12-15 00:00:40 LP,2017/12/15, 00:00:40,LP,Scorpionidae,Opistophthalmus,austeroides,7,"L. Prendini, 2017",South Africa,Northern Cape Province,Steynsburg District,Farm Ezelsfontein on Ezels-Fountain 4,3025DC,30°58.626'S,25°42.332'E,-30.96684056,25.70009222,,,,,1628 m,14,12,2017,,,,L. Prendini & R. Christiaan,Karoo Escarpment Grassland,Dry Highveld Grassland Bioregion,"Nama Karoo/grassland transition on rocky ridges, predominantly sandstone and dolerite outcrops, small bushes including Rhus, and grasses, on sandy-loam (sandstone areas) and clayey-loam (dolerite areas)","day, rock-rolling; night, UV light detection","cold, fairly still, moonless night","specimens fairly common in shallow burrows or scrapes under stones, both in sandstone and dolerite areas in daytime, several spotted doorkeeping at burrow entrances at base of stones with UV light detection"
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 19:18:37 RC,2017/12/13, 19:18:37,RC,Scorpionidae,Opistophthalmus,austerus,6,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.804'S,25°00.738'E,-30.90022333,25.000205,,,,,1505 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,Nama Karoo/grassland transition on rocky dolerite koppies with Rhus bushes on greyish sandy-loam,"day, rock-rolling; night, UV light detection","cold, dark, somewhat windy night","in scrapes under stones during daytime, female doorkeeping at burrow entrance at base of stone with UV light detection"
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 19:50:41 LP,2017/12/13, 19:50:41,LP,Hormuridae,Hadogenes,trichiurus,2,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.804'S,25°00.738'E,-30.90022333,25.000205,,,,,1505 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,Nama Karoo/grassland transition on rocky dolerite koppies with Rhus bushes on greyish sandy-loam,"day, rock-rolling",,in rock crevices during daytime
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 19:50:41 LP,2017/12/13, 19:50:41,LP,Scorpionidae,Opistophthalmus,austerus,5,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.804'S,25°00.738'E,-30.90022333,25.000205,,,,,1505 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,Nama Karoo/grassland transition on rocky dolerite koppies with Rhus bushes on greyish sandy-loam,"day, rock-rolling; night, UV light detection","cold, dark, somewhat windy night","in scrapes under stones during daytime, female doorkeeping at burrow entrance at base of stone with UV light detection"
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 19:50:41 LP,2017/12/13, 19:50:41,LP,Scorpionidae,Opistophthalmus,pictus,12,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.663'S,25°00.665'E,-30.90018417,25.00018472,,,,,1464 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo/grassland transition on gently sloping plain leading down from rocky granitic hills, small bushes and grass tussocks on hard, yellowish-grey sandy-clay","day, burrow excavation",,"specimens excavated from burrows ca. 20–30 cm deep, in open ground"
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 21:48:50 LP,2017/12/13, 21:48:50,LP,Buthidae,Uroplectes,triangulifer,3,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.804'S,25°00.738'E,-30.90022333,25.000205,,,,,1505 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,Nama Karoo/grassland transition on rocky dolerite koppies with Rhus bushes on greyish sandy-loam,"night, UV light detection","cold, dark, somewhat windy night",sitting or walking on ground/bushes in rocky areas (summit and slope of koppie)
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 21:48:50 LP,2017/12/13, 21:48:50,LP,Scorpionidae,Opistophthalmus,austerus,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.804'S,25°00.738'E,-30.90022333,25.000205,,,,,1505 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,Nama Karoo/grassland transition on rocky dolerite koppies with Rhus bushes on greyish sandy-loam,"day, rock-rolling; night, UV light detection","cold, dark, somewhat windy night","in scrapes under stones during daytime, female doorkeeping at burrow entrance at base of stone with UV light detection"
3050_2500,5371,"Rietfontein, Vetvlakte, Vaalkop",2017-12-13 21:49:28 RC,2017/12/13, 21:49:28,RC,Buthidae,Uroplectes,triangulifer,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Colesberg District,Farm Rietfontein 140,3025CC,30°54.804'S,25°00.738'E,-30.90022333,25.000205,,,,,1505 m,13,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,Nama Karoo/grassland transition on rocky dolerite koppies with Rhus bushes on greyish sandy-loam,"night, UV light detection","cold, dark, somewhat windy night",sitting or walking on ground/bushes in rocky areas (summit and slope of koppie)
3300_2455,1766,Good Luck,2018-03-13 18:39:31 LP1,2018/03/13, 18:39:31,LP,Scorpionidae,Opistophthalmus,pictus,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.406'S,24°58.264'E,-33.0401,24.97106667,,,,,299 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","day, burrow excavation",,specimen excavated from deep (ca. 50 cm) burrow in open ground
3300_2455,1766,Good Luck,2018-03-13 19:12:48 LP2,2018/03/13, 19:12:48,LP,Scorpionidae,Opistophthalmus,pictus,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.568'S,24°58.042'E,-33.0428,24.96736667,,,,,296 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","day, burrow excavation; night, UV light detection","warm, dark, windy night","female specimens excavated from deep burrows (ca. 40–50 cm) in open ground during daytime, immatures collected with UV light detection at night, sitting on ground/vegetation"
3300_2455,1766,Good Luck,2018-03-13 19:12:54 MC1,2018/03/13, 19:12:54,RC,Scorpionidae,Opistophthalmus,pictus,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.568'S,24°58.042'E,-33.0428,24.96736667,,,,,296 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","day, burrow excavation; night, UV light detection","warm, dark, windy night","female specimens excavated from deep burrows (ca. 40–50 cm) in open ground during daytime, immatures collected with UV light detection at night, sitting on ground/vegetation"
3300_2455,1766,Good Luck,2018-03-13 20:20:16 MC2,2018/03/13, 20:20:16,RC,Buthidae,Parabuthus,capensis,14,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.671'S,24°57.956'E,-33.04451667,24.96593333,,,,,293 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night","very common, running on ground, male and female mating, one female predating on Opistophthalmus pictus male"
3300_2455,1766,Good Luck,2018-03-13 20:20:16 MC2,2018/03/13, 20:20:16,RC,Scorpionidae,Opistophthalmus,pictus,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.671'S,24°57.956'E,-33.04451667,24.96593333,,,,,293 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night","several females and immatures sitting on ground or vegetation (immatures), one female found dead, male predated on by Parabuthus capensis"
3300_2455,1766,Good Luck,2018-03-13 20:28:25 LP3,2018/03/13, 20:28:25,LP,Buthidae,Parabuthus,capensis,41,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.671'S,24°57.956'E,-33.04451667,24.96593333,,,,,293 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night","very common, running on ground, male and female mating, one female predating on Opistophthalmus pictus male"
3300_2455,1766,Good Luck,2018-03-13 20:28:25 LP3,2018/03/13, 20:28:25,LP,Buthidae,Parabuthus,granulatus,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.671'S,24°57.956'E,-33.04451667,24.96593333,,,,,293 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night",running on ground
3300_2455,1766,Good Luck,2018-03-13 20:28:25 LP3,2018/03/13, 20:28:25,LP,Scorpionidae,Opistophthalmus,pictus,14,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.671'S,24°57.956'E,-33.04451667,24.96593333,,,,,293 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night","several females and immatures sitting on ground or vegetation (immatures), one female found dead, male predated on by Parabuthus capensis"
3300_2455,1766,Good Luck,2018-03-13 20:56:09 LP4,2018/03/13, 20:56:09,LP,Buthidae,Parabuthus,capensis,4,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.568'S,24°58.042'E,-33.0428,24.96736667,,,,,296 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night",specimens running on ground
3300_2455,1766,Good Luck,2018-03-13 20:56:09 LP4,2018/03/13, 20:56:09,LP,Scorpionidae,Opistophthalmus,pictus,10,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.568'S,24°58.042'E,-33.0428,24.96736667,,,,,296 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","day, burrow excavation; night, UV light detection","warm, dark, windy night","female specimens excavated from deep burrows (ca. 40–50 cm) in open ground during daytime, immatures collected with UV light detection at night, sitting on ground/vegetation"
3300_2455,1766,Good Luck,2018-03-13 20:56:10 MC3,2018/03/13, 20:56:10,RC,Buthidae,Parabuthus,capensis,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.568'S,24°58.042'E,-33.0428,24.96736667,,,,,296 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, Sundays River floodplain, scattered Acacia karoo trees, small bushes (including Salsola) and mesembryanthemaceous matts, on hard, yellowish clayey-loam","night, UV light detection","warm, dark, windy night",specimens running on ground
3300_2455,1766,Good Luck,2018-03-13 21:43:23 LP5,2018/03/13, 21:43:23,LP,Scorpionidae,Opistophthalmus,karrooensis,8,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.498'S,24°57.505'E,-33.04163333,24.95841667,,,,,311 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo (noorsveld) on low rocky ridge, cactiform Euphorbia dominant, with scattered Maytenus and Euclea bushes, almost no grass, on shaley-loam soil, shale outcrops with few stones","night, UV light detection","cool, dark, windy night","scorpions common, adults sitting on ground in open, few juv. doorkeeping at burrow entrances under stones"
3300_2455,1766,Good Luck,2018-03-13 21:43:24 MC4,2018/03/13, 21:43:24,RC,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.498'S,24°57.505'E,-33.04163333,24.95841667,,,,,311 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo (noorsveld) on low rocky ridge, cactiform Euphorbia dominant, with scattered Maytenus and Euclea bushes, almost no grass, on shaley-loam soil, shale outcrops with few stones","night, UV light detection","cool, dark, windy night",walking on ground
3300_2455,1766,Good Luck,2018-03-13 21:43:24 MC4,2018/03/13, 21:43:24,RC,Scorpionidae,Opistophthalmus,karrooensis,3,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,Farm Good Luck 161,3324BB,33°02.498'S,24°57.505'E,-33.04163333,24.95841667,,,,,311 m,13,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo (noorsveld) on low rocky ridge, cactiform Euphorbia dominant, with scattered Maytenus and Euclea bushes, almost no grass, on shaley-loam soil, shale outcrops with few stones","night, UV light detection","cool, dark, windy night","scorpions common, adults sitting on ground in open, few juv. doorkeeping at burrow entrances under stones"
3300_2455,1766,,,,,,Scorpionidae,Opistophthalmus,pictus,7,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,"Farm Welbevonde 165, 3.4 km NE of intersection with R400 (Jansenville–Riebeeck East) on road to Draaihoek",3324BB,33°03.173'S,24°56.719'E,-33.05288333,24.94531667,,,,,303 m,14,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, noorsveld with many Euphorbia, small bushes and scattered Acacia karoo trees on hard, yellowish clayey-loam","day, burrow excavation",,specimens excavated from burrows (ca. 30–50 cm deep) in open ground or at base of small bushes
3300_2455,1766,,,,,,Scorpionidae,Opistophthalmus,pictus,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Jansenville District,"Farm Welbevonde 165, 1 km NE of intersection with R400 (Jansenville–Riebeeck East) on road to Draaihoek",3324BB,33°04.865'S,24°57.173'E,-33.08108333,24.95288333,,,,,292 m,14,3,2018,,,,L. Prendini & M. Cooper,Sundays Noorsveld,Albany Thicket,"Nama Karoo on flat plain with pans, noorsveld with Euphorbia dominant, scattered Acacia karoo trees and small bushes on hard, clayey-loam","day, burrow excavation",,specimens excavated from burrows (ca. 30–40 cm deep) in open ground
